Product,Country,MonthStart,Year,Month,Quarter,Amount_lag_1,Amount_lag_2,Amount_lag_3,Amount_roll3,Boxes_Shipped_lag_1,Boxes_Shipped_lag_2,Boxes_Shipped_lag_3,Boxes_Shipped_roll3,Amount,Boxes_Shipped
99% Dark & Pure,Australia,2025-08-01,2025,8,3,7460.44308,4506.337379999998,8400.58057,6789.120343333333,161.41,203.496,187.80266666666665,184.2362222222222,6644.772599999992,202.04
99% Dark & Pure,Canada,2025-08-01,2025,8,3,7766.154640000014,3655.6522,7938.443559999993,6453.416800000003,168.326,227.032,144.996,180.11800000000002,7324.071880000012,228.024
99% Dark & Pure,India,2025-08-01,2025,8,3,7532.295419999998,5417.098160000001,8335.851699999981,7095.081759999994,164.302,240.178,166.742,190.40733333333333,6639.556999999994,218.138
99% Dark & Pure,New Zealand,2025-08-01,2025,8,3,5733.261479999997,3794.981373333335,6581.781699999991,5370.008184444441,80.102,158.958,205.772,148.27733333333333,5992.936659999994,121.554
99% Dark & Pure,UK,2025-08-01,2025,8,3,5552.82026,7593.174920000005,6901.117239999998,6682.370806666669,144.044,191.514,133.378,156.312,6162.129139999998,165.157
99% Dark & Pure,USA,2025-08-01,2025,8,3,7043.251720000015,4206.71596,12326.590329999985,7858.85267,174.95,258.16,211.909,215.00633333333334,4795.080360000001,230.376
After Nines,Australia,2025-08-01,2025,8,3,6570.087200000001,3306.630760000002,5225.156819999998,5033.95826,135.192,141.436,131.037,135.88833333333335,5915.710720000001,163.828
After Nines,Canada,2025-08-01,2025,8,3,8018.30386,4630.724819999999,5644.90256666667,6097.9770822222235,195.23,212.814,143.8226666666667,183.95555555555555,7232.883760000003,195.032
After Nines,India,2025-08-01,2025,8,3,9020.840199999986,7814.731559999992,6784.154966666668,7873.242242222215,192.32,209.946,138.486,180.25066666666666,8164.77896999999,172.904
After Nines,New Zealand,2025-08-01,2025,8,3,7442.45816,5766.640659999996,6839.545540000006,6682.881453333335,143.891,247.854,185.624,192.45633333333333,9298.6797,129.827
After Nines,UK,2025-08-01,2025,8,3,3745.4933400000004,8004.387480000001,5622.733800000006,5790.871540000003,166.322,172.494,137.00533333333334,158.6071111111111,4576.678890000002,135.466
After Nines,USA,2025-08-01,2025,8,3,6245.317920000004,6313.097639999996,5262.107620000003,5940.174393333335,188.742,190.934,133.558,171.07799999999997,5681.4696000000085,187.134
Almond Choco,Australia,2025-08-01,2025,8,3,9466.216679999996,5043.105259999999,6150.8526200000015,6886.724853333333,197.414,162.296,164.732,174.814,7645.315559999994,196.636
Almond Choco,Canada,2025-08-01,2025,8,3,3695.055100000001,3916.041739999988,4578.900139999998,4063.3323266666625,66.788,116.032,80.78133333333334,87.86711111111111,7311.519880000004,135.494
Almond Choco,India,2025-08-01,2025,8,3,8806.739199999984,6587.647259999997,6305.116839999996,7233.167766666658,187.802,245.656,120.408,184.62199999999999,9160.28373999998,138.63
Almond Choco,New Zealand,2025-08-01,2025,8,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Almond Choco,UK,2025-08-01,2025,8,3,8765.621706666663,9974.888420000014,7598.170366666671,8779.560164444449,138.518,189.39533333333333,135.08199999999994,154.33177777777777,8667.596026666659,128.088
Almond Choco,USA,2025-08-01,2025,8,3,5496.729700000004,6925.9337600000035,8787.079809999996,7069.9144233333345,100.706,153.762,148.352,134.27333333333334,5476.515979999996,85.707
Baker's Choco Chips,Australia,2025-08-01,2025,8,3,6590.6394800000035,4402.591379999992,6375.893459999996,5789.708106666662,143.6926666666667,156.47566666666668,176.59733333333335,158.9218888888889,5854.276929999996,188.00466666666668
Baker's Choco Chips,Canada,2025-08-01,2025,8,3,226.90038,27.678,3546.4957800000047,1267.0247200000015,2.796,0.188,299.892,100.95866666666666,318.97704000000004,11.2
Baker's Choco Chips,India,2025-08-01,2025,8,3,5834.962259999999,6166.617100000001,4902.16876,5634.582706666667,127.682,200.576,172.744,167.00066666666666,7107.278439999995,150.526
Baker's Choco Chips,New Zealand,2025-08-01,2025,8,3,4536.4132199999995,4502.517379999999,4798.487079999996,4612.472559999998,73.57,165.466,87.612,108.88266666666668,4786.023699999998,116.254
Baker's Choco Chips,UK,2025-08-01,2025,8,3,1187.54904,2267.316840000001,11136.988820000042,4863.951566666681,66.21,163.614,472.108,233.97733333333335,2354.6893400000004,73.206
Baker's Choco Chips,USA,2025-08-01,2025,8,3,4769.686300000003,8581.002180000001,7984.045060000006,7111.57784666667,124.086,226.012,150.294,166.79733333333334,5201.189720000003,187.48
Caramel Stuffed Bars,Australia,2025-08-01,2025,8,3,7463.854380000002,3285.5736600000005,6543.102279999996,5764.176773333333,210.872,130.892,159.012,166.92533333333333,3717.6350400000024,92.038
Caramel Stuffed Bars,Canada,2025-08-01,2025,8,3,5592.19106,4520.163199999989,4222.669450000001,4778.3412366666635,194.974,242.788,134.512,190.758,6240.634620000005,215.976
Caramel Stuffed Bars,India,2025-08-01,2025,8,3,5701.369580000002,5220.190819999997,6724.322219999999,5881.9608733333325,281.171,127.154,299.25,235.85833333333335,2952.236340000001,122.639
Caramel Stuffed Bars,New Zealand,2025-08-01,2025,8,3,2587.1938200000004,8677.54732666666,8694.589340000006,6653.110162222222,32.043,231.419,125.192,129.55133333333333,2711.050559999999,64.147
Caramel Stuffed Bars,UK,2025-08-01,2025,8,3,4582.065480000002,7849.85557999999,7263.130739999998,6565.017266666663,247.142,330.448,140.508,239.36599999999999,5898.88708,356.918
Caramel Stuffed Bars,USA,2025-08-01,2025,8,3,4150.222040000004,4569.7927800000025,6432.962340000007,5050.992386666671,220.766,168.04,157.474,182.09333333333333,3402.8917600000045,151.321
Choco Coated Almonds,Australia,2025-08-01,2025,8,3,9199.324779999995,4601.444179999994,5668.250160000002,6489.673039999997,142.138,71.3,152.54333333333332,121.99377777777777,5642.614640000002,143.442
Choco Coated Almonds,Canada,2025-08-01,2025,8,3,9990.709780000008,6667.511260000001,14169.10164666665,10275.774228888886,448.268,299.292,766.364,504.6413333333333,9268.231400000013,457.12
Choco Coated Almonds,India,2025-08-01,2025,8,3,6921.209560000006,5763.082059999998,7027.1397000000015,6570.477106666669,101.742,110.63733333333333,142.0593333333333,118.14622222222222,6977.266606666665,159.94733333333338
Choco Coated Almonds,New Zealand,2025-08-01,2025,8,3,4466.425520000004,6458.383399999998,5186.75004,5370.519653333334,21.564,119.51466666666651,43.526,61.53488888888884,4675.056600000001,53.29
Choco Coated Almonds,UK,2025-08-01,2025,8,3,5935.368120000006,7194.4024399999935,9016.17216000001,7381.98090666667,145.617,152.81633333333332,177.7003333333333,158.7112222222222,8504.234220000008,191.347
Choco Coated Almonds,USA,2025-08-01,2025,8,3,4286.563020000002,7705.626639999998,5055.009420000005,5682.399693333336,89.806,147.59466666666665,75.4,104.26688888888889,4452.278479999997,100.932
Drinking Coco,Australia,2025-08-01,2025,8,3,10204.350200000006,4192.02504,6256.783040000006,6884.386093333337,255.596,271.938,219.343,248.95899999999997,5376.067289999998,109.698
Drinking Coco,Canada,2025-08-01,2025,8,3,9388.513460000002,4737.246779999997,5306.102600000006,6477.287613333335,235.252,353.118,190.036,259.46866666666665,6250.577160000001,112.684
Drinking Coco,India,2025-08-01,2025,8,3,8837.993520000004,3852.5999800000004,5268.477420000002,5986.356973333335,192.89,162.782,158.434,171.36866666666666,5313.5117599999985,119.098
Drinking Coco,New Zealand,2025-08-01,2025,8,3,4803.814440000003,5548.537539999994,2025.5969599999999,4125.982979999999,91.776,147.321,63.322,100.80633333333333,4668.610299999999,73.398
Drinking Coco,UK,2025-08-01,2025,8,3,3341.320620000002,5864.851759999993,7137.365120000022,5447.845833333339,172.574,161.656,179.188,171.13933333333333,2067.2287800000004,76.142
Drinking Coco,USA,2025-08-01,2025,8,3,6827.905480000014,6727.391839999991,5175.442959999999,6243.580093333335,190.992,276.294,164.572,210.61933333333332,2832.775499999998,71.446
Eclairs,Australia,2025-08-01,2025,8,3,8546.555560000026,5687.607819999999,5179.556160000003,6471.2398466666755,144.6,152.332,83.828,126.92,7420.006420000004,182.984
Eclairs,Canada,2025-08-01,2025,8,3,3011.8335400000005,1459.7627999999997,6223.304059999972,3564.966799999991,86.668,72.332,653.73,270.91,2242.8981399999984,174.684
Eclairs,India,2025-08-01,2025,8,3,8057.874100000001,8659.690480000008,6833.798620000004,7850.454400000005,230.634,285.76,160.756,225.71666666666667,7316.862080000006,180.26
Eclairs,New Zealand,2025-08-01,2025,8,3,5083.3785200000075,5171.9237100000055,4865.202330000001,5040.168186666671,144.254,190.356,114.292,149.63400000000001,5091.172060000006,126.622
Eclairs,UK,2025-08-01,2025,8,3,4027.829279999998,6358.141879999998,5221.345569999998,5202.438909999998,133.526,153.176,149.848,145.51666666666668,4788.62978,164.8
Eclairs,USA,2025-08-01,2025,8,3,5885.89906000002,6862.236420000004,6781.023800000009,6509.719760000011,160.73,289.252,148.36,199.44733333333332,6985.082160000025,140.95
Fruit & Nut Bars,Australia,2025-08-01,2025,8,3,6579.854300000002,15738.73119999997,3600.9296999999992,8639.838399999991,150.592,260.46,126.85,179.30066666666664,3779.79638,161.726
Fruit & Nut Bars,Canada,2025-08-01,2025,8,3,8530.460280000003,5134.253959999995,3462.075340000002,5708.92986,248.148,259.572,124.318,210.67933333333335,5974.3179999999975,264.972
Fruit & Nut Bars,India,2025-08-01,2025,8,3,6029.481040000004,4388.657700000005,4447.625940000003,4955.254893333337,212.44,126.768,138.582,159.26333333333335,3925.865860000001,134.166
Fruit & Nut Bars,New Zealand,2025-08-01,2025,8,3,6358.7398600000015,7779.50787333332,4771.612480000001,6303.286737777774,107.586,288.774,129.448,175.26933333333332,6200.089260000008,50.776
Fruit & Nut Bars,UK,2025-08-01,2025,8,3,3829.2955400000014,14267.837099999979,5554.5694600000015,7883.900699999995,163.756,452.604,142.554,252.97133333333332,3999.904080000005,127.412
Fruit & Nut Bars,USA,2025-08-01,2025,8,3,8336.118840000005,8987.128679999978,4811.305580000003,7378.184366666661,502.532,339.502,237.844,359.9593333333333,3313.7247000000025,220.446
Manuka Honey Choco,Australia,2025-08-01,2025,8,3,5112.687600000002,7664.292259999994,5633.4175399999995,6136.799133333331,102.408,77.728,133.7833333333333,104.63977777777778,5754.83226,206.638
Manuka Honey Choco,Canada,2025-08-01,2025,8,3,7201.270900000003,3615.638019999999,3889.373880000002,4902.094266666668,262.834,123.37,89.53333333333335,158.57911111111113,7238.713520000008,229.02866666666668
Manuka Honey Choco,India,2025-08-01,2025,8,3,5262.9207,7554.68702,5613.328079999994,6143.645266666664,223.934,179.048,179.23533333333333,194.07244444444441,4771.043739999995,123.696
Manuka Honey Choco,New Zealand,2025-08-01,2025,8,3,3985.4476600000007,14604.526280000004,4613.699179999997,7734.557706666667,117.745,236.132,133.26,162.379,3596.1900299999993,51.736
Manuka Honey Choco,UK,2025-08-01,2025,8,3,3082.2531199999985,12609.86898000001,5686.968259999999,7126.363453333335,151.216,161.412,154.488,155.70533333333333,4609.825640000001,148.994
Manuka Honey Choco,USA,2025-08-01,2025,8,3,5476.590860000003,8127.362159999993,5998.06898,6534.007333333332,179.408,169.498,185.79666666666665,178.23422222222223,4296.880319999999,125.86533333333333
Milk Bars,Australia,2025-08-01,2025,8,3,9691.068340000002,14462.479199999994,7749.242260000007,10634.263266666667,246.18,219.968,245.872,237.34,5458.86802,128.616
Milk Bars,Canada,2025-08-01,2025,8,3,10980.702020000019,6298.121960000006,4835.438500000001,7371.420826666676,207.392,182.018,137.776,175.72866666666664,7257.072640000003,198.104
Milk Bars,India,2025-08-01,2025,8,3,45.04596,52.7145,3180.4514800000065,1092.7373133333356,0.564,0.044,94.75,31.785999999999998,225.15136,3.984
Milk Bars,New Zealand,2025-08-01,2025,8,3,8420.76106,11129.479300000008,5678.790039999999,8409.676800000003,90.284,167.772,167.07,141.70866666666666,3795.2637399999944,98.474
Milk Bars,UK,2025-08-01,2025,8,3,9066.210240000011,5013.451100000001,7658.51158000001,7246.057640000007,263.636,113.754,237.428,204.93933333333334,5287.334260000001,219.854
Milk Bars,USA,2025-08-01,2025,8,3,9607.883740000003,10887.922800000024,9598.936800000014,10031.581113333348,229.008,173.266,221.972,208.082,4879.807779999999,119.326
Mint Chip Choco,Australia,2025-08-01,2025,8,3,8339.468180000003,5295.813759999997,7505.582320000001,7046.954753333334,236.014,157.038,199.988,197.67999999999998,6242.817199999996,122.734
Mint Chip Choco,Canada,2025-08-01,2025,8,3,6364.239300000004,4299.477999999998,4501.370753333336,5055.029351111113,217.174,213.076,194.83,208.36,5119.99154,166.89
Mint Chip Choco,India,2025-08-01,2025,8,3,7397.131819999996,9386.749969999992,6329.661519999999,7704.514436666662,195.22,271.202,158.431,208.28433333333336,5832.163879999996,127.928
Mint Chip Choco,New Zealand,2025-08-01,2025,8,3,6138.710140000001,12678.228560000001,7818.286479999996,8878.408393333333,152.601,342.843,178.392,224.612,5672.194260000003,213.28
Mint Chip Choco,UK,2025-08-01,2025,8,3,5092.008179999998,8103.6018999999915,5420.947760000003,6205.519279999997,283.102,164.74,188.134,211.992,3100.5643399999994,90.766
Mint Chip Choco,USA,2025-08-01,2025,8,3,4857.185060000003,6900.389539999996,6462.812369999993,6073.4623233333305,187.822,121.35,168.546,159.23933333333332,4423.0623,129.37
Orange Choco,Australia,2025-08-01,2025,8,3,5773.5895400000045,5244.000459999998,5594.046580000001,5537.212193333336,138.902,250.688,100.176,163.2553333333333,4215.916060000001,161.282
Orange Choco,Canada,2025-08-01,2025,8,3,4398.458679999998,9605.374759999995,7224.534519999994,7076.122653333329,67.094,454.634,142.8,221.50933333333333,2910.4150199999985,52.486
Orange Choco,India,2025-08-01,2025,8,3,4543.111519999997,9805.95804,4722.4055399999925,6357.158366666663,189.962,194.046,216.732,200.24666666666667,3525.420699999996,84.412
Orange Choco,New Zealand,2025-08-01,2025,8,3,3433.35654,8113.213673333358,7219.520820000004,6255.363677777787,73.306,179.864,222.483,158.551,2876.494239999996,105.908
Orange Choco,UK,2025-08-01,2025,8,3,3709.6496799999986,8507.940840000005,5381.287620000002,5866.292713333335,94.622,273.916,153.428,173.98866666666666,3732.0971000000027,138.728
Orange Choco,USA,2025-08-01,2025,8,3,3611.39588,7643.072380000004,9458.490700000002,6904.319653333336,144.114,228.644,323.87,232.20933333333335,4152.01922,86.5
Organic Choco Syrup,Australia,2025-08-01,2025,8,3,14104.975159999987,3519.5118999999977,6092.247219999997,7905.578093333327,303.8046666666666,174.738,199.236,225.9262222222222,8753.769739999994,64.016
Organic Choco Syrup,Canada,2025-08-01,2025,8,3,7715.242779999996,2156.8986,2950.8338799999997,4274.325086666665,177.21933333333328,109.52,83.506,123.4151111111111,5801.238360000003,140.29066666666668
Organic Choco Syrup,India,2025-08-01,2025,8,3,9181.81772000001,5462.267860000001,9822.900439999998,8155.662006666669,109.07866666666668,168.282,144.721,140.6938888888889,6553.5408400000015,87.796
Organic Choco Syrup,New Zealand,2025-08-01,2025,8,3,11310.673580000004,2686.355626666667,5360.53234,6452.520515555557,256.374,91.08,217.78,188.41133333333335,3088.0737199999976,90.46
Organic Choco Syrup,UK,2025-08-01,2025,8,3,9335.398670000002,5416.128660000003,4529.0612599999995,6426.862863333336,172.23533333333333,120.19,131.549,141.32477777777777,3715.487869999997,145.8
Organic Choco Syrup,USA,2025-08-01,2025,8,3,12051.571260000012,2986.7973200000006,8170.092900000009,7736.153826666673,175.8006666666667,124.326,163.102,154.40955555555556,3958.8327199999976,125.04
Peanut Butter Cubes,Australia,2025-08-01,2025,8,3,9359.339579999994,6059.190700000003,6302.650240000008,7240.393506666668,132.03,216.574,88.606,145.73666666666668,9355.010560000004,166.29
Peanut Butter Cubes,Canada,2025-08-01,2025,8,3,11616.116820000021,11240.56500000002,8165.884460000022,10340.855426666689,193.904,362.486,114.726,223.70533333333333,7729.80429000001,155.338
Peanut Butter Cubes,India,2025-08-01,2025,8,3,8981.666939999997,7133.566999999999,7514.256099999998,7876.496679999999,169.648,219.892,109.554,166.3646666666667,6264.400119999999,140.648
Peanut Butter Cubes,New Zealand,2025-08-01,2025,8,3,8341.341900000003,6030.159979999996,3853.2560800000033,6074.919320000001,143.064,214.628,121.094,159.59533333333331,7247.996000000006,183.138
Peanut Butter Cubes,UK,2025-08-01,2025,8,3,7980.068299999999,6909.402440000001,7540.105200000004,7476.525313333334,153.724,205.21,121.054,159.996,8856.373380000003,163.68
Peanut Butter Cubes,USA,2025-08-01,2025,8,3,9307.89782,7991.309860000001,6058.662450000009,7785.956710000003,185.1,324.338,131.176,213.538,7375.49292000001,132.34
Raspberry Choco,Australia,2025-08-01,2025,8,3,7267.348639999992,5533.790539999998,7680.030419999993,6827.056533333328,118.15,140.222,137.22,131.864,6574.436919999976,170.342
Raspberry Choco,Canada,2025-08-01,2025,8,3,5664.0260199999975,6825.626700000006,5281.185059999999,5923.612593333334,128.614,200.63,131.864,153.7026666666667,5544.582193333328,142.74866666666665
Raspberry Choco,India,2025-08-01,2025,8,3,5615.62985999999,12762.534920000027,7829.617893333322,8735.927557777779,73.55,245.566,164.328,161.148,2909.84954,71.424
Raspberry Choco,New Zealand,2025-08-01,2025,8,3,6366.8901200000055,5477.210179999999,6887.2475999999915,6243.782633333331,98.955,115.88,431.03,215.28833333333333,5450.090926666663,137.698
Raspberry Choco,UK,2025-08-01,2025,8,3,3733.6646600000013,8369.586220000005,5465.455639999997,5856.235506666668,102.998,144.14533333333335,122.266,123.13644444444445,4042.2082733333377,133.0573333333333
Raspberry Choco,USA,2025-08-01,2025,8,3,2040.8433600000005,6972.399279999999,7831.745259999993,5614.995966666665,66.786,118.614,119.257,101.55233333333335,6236.156213333335,114.29866666666666
Smooth Sliky Salty,Australia,2025-08-01,2025,8,3,107.96322,72.18731999999999,12790.573179999888,4323.574573333296,3.562,0.0,297.552,100.37133333333334,386.03818000000007,8.1
Smooth Sliky Salty,Canada,2025-08-01,2025,8,3,12070.822590000012,5229.890180000002,7164.093320000014,8154.935363333342,294.964,82.598,166.486,181.34933333333333,6183.507240000009,215.156
Smooth Sliky Salty,India,2025-08-01,2025,8,3,4277.278240000025,6689.806640000005,9367.537720000006,6778.207533333345,47.938,60.468,126.564,78.32333333333332,22054.91365999994,189.634
Smooth Sliky Salty,New Zealand,2025-08-01,2025,8,3,9514.55951999999,5355.574120000001,9120.707520000002,7996.947053333331,138.606,83.112,125.258,115.65866666666666,3386.306159999998,89.11
Smooth Sliky Salty,UK,2025-08-01,2025,8,3,15067.738999999961,4666.783040000001,15915.906979999954,11883.476339999972,211.128,201.794,205.6,206.17399999999998,2683.314820000002,96.766
Smooth Sliky Salty,USA,2025-08-01,2025,8,3,13557.308840000016,3561.9491399999997,15078.762619999996,10732.673533333336,234.444,94.644,214.67,181.25266666666664,2294.888500000001,100.578
Spicy Special Slims,Australia,2025-08-01,2025,8,3,8957.209419999996,8541.73495333333,7003.157059999996,8167.367144444441,171.925,257.806,187.864,205.865,7769.029599999988,239.895
Spicy Special Slims,Canada,2025-08-01,2025,8,3,10447.806700000006,4084.354259999994,4717.996300000001,6416.719086666667,209.726,217.002,199.65,208.7926666666667,11580.259280000018,277.712
Spicy Special Slims,India,2025-08-01,2025,8,3,10651.78061999999,11225.642040000015,7886.360680000014,9921.26111333334,109.502,221.326,200.418,177.082,9084.58195999994,387.23
Spicy Special Slims,New Zealand,2025-08-01,2025,8,3,6493.497999999997,7746.828306666667,5156.458380000002,6465.594895555555,86.316,224.6973333333333,100.574,137.19577777777775,4889.968219999997,92.272
Spicy Special Slims,UK,2025-08-01,2025,8,3,5437.410060000004,6653.456139999994,7142.226660000014,6411.0309533333375,208.778,155.782,142.562,169.04066666666668,5280.982100000003,202.164
Spicy Special Slims,USA,2025-08-01,2025,8,3,6019.519680000001,6350.172460000008,6036.92076,6135.537633333336,235.264,211.846,61.758,169.62266666666667,4844.673480000001,163.374
White Choc,Australia,2025-08-01,2025,8,3,12599.323619999976,4766.912580000001,6131.703419999999,7832.646539999992,313.282,202.63,151.784,222.5653333333333,8715.634579999987,161.848
White Choc,Canada,2025-08-01,2025,8,3,10207.9998,2926.63974,3052.2528400000015,5395.630793333334,180.894,157.998,79.434,139.442,8234.629820000002,172.17
White Choc,India,2025-08-01,2025,8,3,8322.95057999999,8154.947939999997,4913.0068200000005,7130.301779999995,240.102,260.998,112.274,204.458,7609.746079999991,145.172
White Choc,New Zealand,2025-08-01,2025,8,3,8547.216279999993,11134.841493333328,4936.666240000003,8206.241337777776,114.076,330.971,111.828,185.625,7272.108099999999,60.542
White Choc,UK,2025-08-01,2025,8,3,5620.61924,10580.464499999995,6552.774500000005,7584.619413333334,120.25,394.708,116.016,210.32466666666667,6127.541759999997,168.692
White Choc,USA,2025-08-01,2025,8,3,7017.386380000003,8071.245499999988,8574.806439999998,7887.81277333333,168.746,231.906,200.612,200.42133333333334,8542.827079999992,134.542
